timestamp_us,acceleration,capacitance
196608,0,0
196608,0,0
196608,32,0
196608,0,0
196608,0,0
196616,32,0
204800,32,0
196608,0,0
196608,32,0
196608,0,0
196608,0,0
196608,0,0
196608,0,0
212992,0,0
212992,0,0
212992,0,0
212992,0,0
212992,0,0
212992,32,0
212992,0,0
196608,32,0
196608,0,0
196608,0,0
196616,0,0
196608,0,0
196608,0,0
229376,1,0
229376,32,0
229376,0,0
229376,32,0
229376,0,0
229376,0,0
229376,0,0
237568,32,0
229376,0,0
229376,0,0
229376,0,0
229376,0,0
229632,0,0
245760,0,0
245760,0,0
245760,0,0
245760,0,0
245760,0,0
245760,0,0
253952,0,0
0,32,0
0,0,0
0,0,0
0,32,0
0,0,0
0,0,0
262144,0,0
262144,0,0
262144,0,0
262144,0,0
262144,0,0
262144,0,0
262144,32,0
270336,32,0
262144,32,0
262144,0,0
262144,32,0
262144,32,0
262144,0,0
262144,32,0
278528,0,0
278528,0,0
278528,32,0
278528,0,0
278528,0,0
278528,0,0
286720,32,0
262144,0,0
262144,0,0
262144,0,0
262144,32,0
262144,0,0
262144,0,0
294912,0,0
294912,0,0
294912,0,0
294912,0,0
294912,0,0
294912,0,0
294912,32,0
294912,0,0
294912,0,0
294912,0,0
294912,0,0
294912,32,0
294912,0,0
311296,0,0
311296,0,0
311296,0,0
311296,0,0
311296,0,0
311296,0,0
311296,0,0
262144,0,0
262144,0,0
262144,32,0
262144,0,0
262144,32,0
262144,32,0
327680,2,0
327680,0,0
327680,0,0
327680,0,0
327680,0,0
327680,0,0
335872,0,0
327680,0,0
327680,32,0
327680,0,0
327688,0,0
327680,0,0
327680,0,0
344064,32,0
344064,0,0
344064,32,0
344064,0,0
344064,32,0
344064,0,0
344064,0,0
352256,0,0
327680,32,0
327680,32,0
327680,32,0
327680,0,0
327680,32,0
327680,32,0
360448,0,0
360448,32,0
360448,0,0
360448,0,0
360448,32,0
360448,32,0
368640,0,0
360448,0,0
360448,0,0
360448,0,0
360448,0,0
360448,0,0
360448,0,0
376832,0,0
376832,0,0
376832,32,0
376832,0,0
376832,0,0
376832,0,0
376832,32,0
262144,32,0
262144,0,0
262144,0,0
262144,0,0
262144,0,0
262144,0,0
393216,0,0
393216,0,0
393216,0,0
393216,0,0
393216,0,0
393216,0,0
401408,0,0
393216,0,0
393216,32,0
393216,0,0
393216,0,0
393216,32,0
393216,0,0
409600,0,0
409600,0,0
409600,0,0
409600,0,0
409600,0,0
409600,32,0
409600,32,0
393216,0,0
393216,32,0
393216,0,0
393216,32,0
393216,32,0
393216,0,0
425984,0,0
425984,0,0
425984,32,0
425984,32,0
425984,32,0
425984,0,0
425984,32,0
434176,32,0
425984,32,0
425984,0,0
425984,0,0
425984,0,0
425984,0,0
425984,0,0
442368,32,0
442368,0,0
442368,32,0
442368,0,0
442368,32,0
442368,0,0
450560,32,0
393216,32,0
393216,0,0
393216,0,0
393216,0,0
393216,0,0
393216,0,0
458752,32,0
458752,0,0
458752,32,0
458752,0,0
458752,32,0
458752,0,0
458752,0,0
458752,0,0
458752,0,0
458752,32,0
458752,0,0
458752,0,0
458752,0,0
475136,0,0
475136,32,0
475136,0,0
475136,0,0
475136,0,0
475136,32,0
483328,0,0
458752,0,0
458752,32,0
458752,0,0
458752,0,0
458752,32,0
458752,32,0
491520,0,0
491520,0,0
491520,0,0
491520,0,0
491520,32,0
491520,0,0
491520,0,0
491520,32,0
491520,0,0
491520,0,0
491520,0,0
491520,0,0
491520,0,0
507904,32,0
507904,32,0
507904,0,0
507904,32,0
507904,0,0
507904,0,0
507904,0,0
516096,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
524288,0,0
524288,0,0
524288,0,0
524288,0,0
524288,0,0
524288,0,0
532480,0,0
524288,0,0
524288,0,0
524288,0,0
524288,0,0
524288,32,0
524288,32,0
540672,0,0
540672,32,0
540672,0,0
540672,0,0
540672,0,0
540672,0,0
540672,32,0
548864,32,0
524288,32,0
524288,0,0
524288,0,0
524288,0,0
524288,0,0
557056,0,0
557056,0,0
557056,0,0
557056,32,0
557056,32,0
557056,32,0
565248,32,0
565248,32,0
557056,0,0
557056,0,0
557056,32,0
557056,0,0
557056,0,0
573440,0,0
573440,0,0
573440,32,0
573440,0,0
573440,32,0
573440,0,0
573440,0,0
581632,0,0
524288,32,0
524288,0,0
524288,0,0
524288,32,0
524288,0,0
589824,32,0
589824,0,0
589824,0,0
589824,0,0
589824,0,0
589824,0,0
589824,32,0
598016,0,0
598016,0,0
589824,0,0
589824,0,0
589824,0,0
589824,0,0
589824,32,0
606208,0,0
606208,0,0
606208,32,0
606208,0,0
606208,0,0
606208,0,0
606208,0,0
614400,32,0
589824,0,0
589824,32,0
589824,0,0
589824,0,0
589824,0,0
622592,32,0
622592,32,0
622592,0,0
622592,0,0
622592,0,0
622592,32,0
622592,0,0
630784,0,0
630784,0,0
622592,0,0
622592,0,0
622592,0,0
622592,0,0
622592,0,0
638976,0,0
638976,0,0
638976,32,0
638976,32,0
638976,32,0
647168,0,0
647168,0,0
524288,32,0
524288,0,0
524288,0,0
524288,0,0
524288,0,0
655360,0,0
655360,32,0
655360,0,0
655360,0,0
655360,0,0
655360,0,0
655360,0,0
663552,32,0
655360,0,0
655360,32,0
655360,32,0
655360,0,0
655360,0,0
671744,0,0
671744,32,0
671744,32,0
671744,0,0
671744,0,0
671744,0,0
671744,32,0
679936,0,0
679936,32,0
655360,0,0
655360,0,0
655360,32,0
655360,0,0
655360,0,0
688128,0,0
688128,0,0
688128,0,0
688128,32,0
688128,0,0
688128,0,0
688128,0,0
696320,0,0
688128,0,0
688128,32,0
688128,0,0
688128,0,0
688128,0,0
704512,0,0
704512,0,0
704512,32,0
704512,0,0
704512,0,0
704512,32,0
704512,0,0
712704,0,0
712704,32,0
655360,0,0
655360,0,0
655360,0,0
655360,0,0
720896,0,0
720896,0,0
720896,0,0
720896,0,0
720896,32,0
720896,0,0
729088,32,0
729088,0,0
720896,32,0
720896,32,0
720896,0,0
720896,0,0
720896,32,0
737280,0,0
737280,32,0
737280,32,0
737280,0,0
737280,0,0
737280,0,0
737280,0,0
745472,0,0
745472,32,0
720896,32,0
720896,32,0
720896,32,0
720896,32,0
720896,0,0
753664,32,0
753664,0,0
753664,0,0
753664,0,0
753664,32,0
753664,32,0
761856,0,0
761856,0,0
753664,0,0
753664,0,0
753664,0,0
753664,0,0
753664,1,0
770048,0,0
770048,32,0
770048,32,0
770048,0,0
770048,0,0
770048,32,0
770048,0,0
778240,0,0
524288,32,0
524288,0,0
524288,0,0
524288,0,0
524320,0,0
786432,0,0
786432,0,0
786432,0,0
786432,32,0
786432,0,0
786432,0,0
786432,0,0
794624,32,0
786432,0,0
786432,0,0
786432,0,0
786432,0,0
786432,0,0
786432,0,0
802816,0,0
802816,32,0
802816,0,0
802816,0,0
802816,32,0
802816,0,0
811008,0,0
786432,32,0
786432,0,0
786432,0,0
786432,0,0
786432,0,0
786432,0,0
819200,32,0
819200,0,0
819200,32,0
819200,32,0
819200,0,0
819200,32,0
819200,0,0
827392,0,0
819200,0,0
819200,0,0
819200,0,0
819200,0,0
819200,32,0
819200,32,0
835584,0,0
835584,0,0
835584,0,0
835584,0,0
835584,32,0
835584,0,0
843776,0,0
786432,32,0
786432,0,0
786432,0,0
786432,32,0
786432,32,0
786432,0,0
851968,32,0
851968,32,0
851968,32,0
851968,32,0
851968,0,0
851968,0,0
851968,0,0
851968,32,0
851968,32,0
851968,0,0
851968,32,0
851968,32,0
851968,32,0
868352,0,0
868352,0,0
868352,0,0
868352,0,0
868352,0,0
868352,0,0
876544,0,0
851968,32,0
851968,0,0
851968,0,0
851968,0,0
851968,0,0
851968,0,0
884736,32,0
884736,0,0
884736,32,0
884736,32,0
884736,0,0
884736,0,0
884736,32,0
884736,0,0
884736,0,0
884736,32,0
884736,32,0
884736,0,0
884736,0,0
901120,0,0
901120,0,0
901120,0,0
901120,0,0
901120,32,0
901120,32,0
901120,32,0
909312,0,0
786432,0,0
786432,0,0
786432,0,0
786432,32,0
786432,0,0
786432,32,0
917504,0,0
917504,0,0
917504,0,0
917504,0,0
917504,0,0
917504,32,0
925696,32,0
917504,0,0
917504,32,0
917504,0,0
917504,32,0
917504,32,0
917504,0,0
933888,32,0
933888,0,0
933888,0,0
933888,0,0
933888,0,0
933888,32,0
933888,0,0
917504,0,0
917504,0,0
917504,32,0
917504,0,0
917504,0,0
917504,32,0
950272,0,0
950272,32,0
950272,0,0
950272,0,0
950272,0,0
950272,32,0
958464,32,0
950272,32,0
950272,0,0
950272,0,0
950272,0,0
950272,32,0
950272,0,0
966656,0,0
966656,0,0
966656,0,0
966656,0,0
966656,0,0
966656,0,0
966656,32,0
917504,32,0
917504,0,0
917504,32,0
917504,0,0
917504,32,0
917504,32,0
983040,0,0
983040,0,0
983040,0,0
983040,0,0
983040,0,0
983040,0,0
983040,0,0
991232,0,0
983040,0,0
983040,0,0
983040,0,0
983040,0,0
983040,32,0
983040,32,0
999424,0,0
999424,0,0
999424,0,0
999424,0,0
999424,0,0
999424,32,0
1007616,32,0
983040,32,0
983040,0,0
983040,0,0
983040,32,0
983040,0,0
983040,0,0
1015808,32,0
1015808,0,0
1015808,0,0
1015808,0,0
1015808,0,0
1015808,0,0
1015808,32,0
1024000,0,0
1015808,0,0
1015808,0,0
1015808,0,0
1015808,0,0
1015808,0,0
1015808,0,0
1032192,0,0
1032192,0,0
1032192,32,0
1032192,0,0
1032192,32,0
1040384,0,0
0,0,0
0,0,0
0,32,0
0,32,0
0,0,0
0,0,0
1048576,0,0
1048576,32,0
1048576,0,0
1048576,0,0
1048576,0,0
1048576,32,0
1048576,0,0
1048576,0,0
1048576,0,0
1048576,0,0
1048576,32,0
1048576,32,0
1048576,32,0
1064960,0,0
1064960,32,0
1064960,0,0
1064960,0,0
1064960,0,0
1064960,32,0
1064960,32,0
1073152,0,0
1048576,0,0
1048576,32,0
1048576,0,0
1048576,0,0
1048576,32,0
1048576,0,0
1081344,0,0
1081344,0,0
1081344,0,0
1081344,32,0
1081344,0,0
1081344,0,0
1081344,32,0
1081344,0,0
1081344,0,0
1081344,0,0
1081344,32,0
1081344,32,0
1081344,0,0
1097728,0,0
1097728,32,0
1097728,0,0
1097728,32,0
1097760,0,0
1097728,32,0
1097728,32,0
1105920,0,0
1048576,32,0
1048576,0,0
1048576,0,0
1048576,0,0
1048576,0,0
1114112,0,0
1114112,32,0
1114144,0,0
1114116,0,0
1114112,0,0
1114112,32,0
1114112,0,0
1114112,32,0
1114112,0,0
1114112,32,0
1114112,0,0
1114112,0,0
1114112,0,0
1130496,0,0
1130496,0,0
1130496,32,0
1130496,32,0
1130496,0,0
1130496,0,0
1130496,0,0
1114112,0,0
1114112,0,0
1114112,0,0
1114112,32,0
1114112,32,0
1114112,0,0
1114112,32,0
1146880,32,0
1146880,32,0
1146880,0,0
1146880,0,0
1146880,0,0
1146880,32,0
1146880,0,0
1146880,0,0
1146880,32,0
1146880,0,0
1146880,0,0
1146880,0,0
1146880,0,0
1163264,0,0
1163264,0,0
1163264,0,0
1163264,0,0
1163268,0,0
1163264,0,0
1163264,0,0
1048576,0,0
1048576,32,0
1048576,0,0
1048576,0,0
1048576,32,0
1048576,32,0
1048576,0,0
1179648,0,0
1179648,0,0
1179648,0,0
1179648,0,0
1179648,0,0
1179648,0,0
1187840,0,0
1179648,0,0
1179648,0,0
1179648,0,0
1179648,0,0
1179648,0,0
1196032,0,0
1196032,0,0
1196032,32,0
1196032,0,0
1196032,32,0
1196032,0,0
1196032,0,0
1204224,32,0
1179648,32,0
1179648,0,0
1179648,32,0
1179648,32,0
1179648,0,0
1179776,0,0
1212416,0,0
1212416,0,0
1212416,0,0
1212416,32,0
1212416,0,0
1212416,0,0
1212416,32,0
1212416,0,0
1212416,0,0
1212416,0,0
1212416,0,0
1212416,0,0
1212544,32,0
1228800,0,0
1228800,32,0
1228800,32,0
1228800,0,0
1228800,0,0
1228800,0,0
1228800,0,0
1236992,0,0
1179648,32,0
1179648,0,0
1179648,0,0
1179648,0,0
1179648,0,0
1179648,32,0
1245184,0,0
1245184,0,0
1245184,0,0
1245184,32,0
1245184,1,0
1245184,0,0
1253376,0,0
1245184,0,0
1245184,0,0
1245184,32,0
1245184,32,0
1245184,32,0
1245184,32,0
1261568,0,0
1261568,0,0
1261568,0,0
1261568,0,0
1261568,0,0
1261568,0,0
1261568,32,0
1245184,0,0
1245184,0,0
1245184,32,0
1245184,32,0
1245184,32,0
1277952,32,0
1277952,0,0
1277952,0,0
1277952,32,0
1277952,0,0
1277952,0,0
1277952,0,0
1286144,0,0
1277952,0,0
1277952,0,0
1277952,32,0
1277952,32,0
1277952,0,0
1277952,32,0
1294336,32,0
1294336,0,0
1294336,0,0
1294336,0,0
1294336,0,0
1294336,0,0
1294336,32,0
1302528,0,0
1048576,32,0
1048576,32,0
1048576,32,0
1048576,0,0
1048576,32,0
1310720,32,0
1310720,0,0
1310720,32,0
1310720,0,0
1310720,32,0
1310720,32,0
1310720,0,0
1318912,0,0
1310720,0,0
1310720,0,0
1310728,32,0
1310720,32,0
1310720,0,0
1310720,0,0
1327104,0,0
1327104,32,0
1327104,32,0
1327104,0,0
1327104,0,0
1327104,0,0
1335296,32,0
1310720,32,0
1310720,0,0
1310720,0,0
1310720,0,0
1310720,0,0
1310720,0,0
1343488,0,0
1343488,0,0
1343488,0,0
1343488,32,0
1343488,0,0
1343488,0,0
1351680,0,0
1343488,32,0
1343488,0,0
1343488,0,0
1343488,32,0
1343488,32,0
1359872,32,0
1359872,32,0
1359872,0,0
1359872,0,0
1359872,32,0
1359872,0,0
1359872,32,0
1368064,0,0
1310720,32,0
1310720,0,0
1310720,0,0
1310720,0,0
1310720,0,0
1310720,0,0
1376256,0,0
1376256,0,0
1376256,32,0
1376256,32,0
1376256,0,0
1376256,32,0
1376256,32,0
1384448,0,0
1376256,32,0
1376256,0,0
1376256,32,0
1376256,0,0
1376256,0,0
1392640,0,0
1392640,32,0
1392640,0,0
1392640,0,0
1392648,0,0
1392640,0,0
1392640,0,0
1400832,0,0
1376256,32,0
1376256,32,0
1376256,0,0
1376256,32,0
1376256,32,0
1376256,0,0
1409024,0,0
1409024,0,0
1409024,0,0
1409024,0,0
1409024,0,0
1409024,32,0
1417216,0,0
1409024,0,0
1409024,0,0
1409024,32,0
1409024,0,0
1409024,32,0
1409024,0,0
1425408,32,0
1425408,0,0
1425408,0,0
1425408,32,0
1425408,0,0
1425408,32,0
1433600,0,0
1310720,0,0
1310720,0,0
1310720,0,0
1310720,0,0
1310720,0,0
1310720,32,0
1441792,32,0
1441792,0,0
1441792,0,0
1441792,0,0
1441792,32,0
1441792,0,0
1441792,0,0
1441792,0,0
1441792,0,0
1441792,32,0
1441792,0,0
1441792,32,0
1441792,0,0
1458176,0,0
1458176,0,0
1458176,32,0
1458176,0,0
1458176,32,0
1458176,0,0
1458176,32,0
1466368,32,0
1441792,0,0
1441792,0,0
1441792,0,0
1441792,0,0
1441792,0,0
1441792,32,0
1474560,0,0
1474560,0,0
1474560,0,0
1474560,0,0
1474560,32,0
1474560,0,0
1482752,0,0
1474560,32,0
1474560,0,0
1474560,32,0
1474560,32,0
1474560,0,0
1474560,0,0
1490944,0,0
1490944,0,0
1490944,0,0
1490944,32,0
1490944,0,0
1490944,0,0
1490944,32,0
1499136,0,0
1441792,0,0
1441792,0,0
1441792,0,0
1441792,0,0
1441792,0,0
1507328,32,0
1507328,0,0
1507328,0,0
1507328,32,0
1507328,0,0
1507328,32,0
1515520,0,0
1507328,0,0
1507328,32,0
1507328,0,0
1507328,0,0
1507328,0,0
1507328,32,0
1523712,32,0
1523712,0,0
1523712,0,0
1523712,0,0
1523712,32,0
1523712,0,0
1523712,0,0
1507328,0,0
1507328,32,0
1507328,0,0
1507328,0,0
1507328,32,0
1507328,32,0
1540096,0,0
1540096,32,0
1540096,0,0
1540096,32,0
1540096,0,0
1540096,0,0
1540096,32,0
1548288,0,0
1540096,32,0
1540096,0,0
1540096,0,0
1540096,0,0
1540096,0,0
1540096,32,0
1556480,0,0
1556480,0,0
1556480,0,0
1556480,0,0
1556480,0,0
1556480,0,0
1564672,0,0
1048576,0,0
1048576,0,0
1048576,32,0
1048576,0,0
1048576,0,0
1048576,0,0
1572864,32,0
1572864,0,0
1572864,0,0
1572864,0,0
1572864,32,0
1572864,32,0
1572864,32,0
1581056,0,0
1572864,0,0
1572864,32,0
1572864,0,0
1572864,32,0
1572864,0,0
1572864,0,0
1589248,0,0
1589248,0,0
1589248,0,0
1589248,0,0
1589248,0,0
1597440,0,0
1572864,0,0
1572864,0,0
1572864,0,0
1572864,32,0
1572864,32,0
1572864,1,0
1605632,0,0
1605632,0,0
1605632,32,0
1605632,0,0
1605632,32,0
1605632,0,0
1605632,0,0
1605632,32,0
1605632,0,0
1605632,0,0
1605632,32,0
1605632,32,0
1605632,0,0
1622016,0,0
1622016,0,0
1622016,0,0
1622016,0,0
1622016,0,0
1622016,0,0
1622016,32,0
1630208,0,0
1572864,0,0
1572864,32,0
1572864,0,0
1572864,32,0
1572864,0,0
1572864,0,0
1638400,0,0
1638400,32,0
1638400,0,0
1638400,0,0
1638432,0,0
1638400,0,0
1638400,0,0
1638400,0,0
1638400,0,0
1638400,0,0
1638400,32,0
1638400,32,0
1638400,0,0
1654784,32,0
1654784,32,0
1654784,32,0
1654784,0,0
1654784,32,0
1654792,0,0
1654784,32,0
1662976,0,0
1638400,0,0
1638400,0,0
1638400,0,0
1638400,0,0
1638400,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1671168,0,0
1687552,0,0
1687552,0,0
1687552,0,0
1687552,0,0
1687552,32,0
1687552,32,0
1572864,0,0
1572864,0,0
1572864,0,0
1572864,0,0
1572864,0,0
1572864,0,0
1572864,32,0
1703936,32,0
1703936,32,0
1703936,0,0
1703936,0,0
1703936,32,0
1703936,0,0
1703936,0,0
1703936,0,0
1703936,0,0
1703936,32,0
1703936,32,0
1703936,0,0
1703936,0,0
1720320,0,0
1720320,0,0
1720320,0,0
1720320,0,0
1720320,32,0
1720320,0,0
1720320,32,0
1703936,0,0
1703936,0,0
1703936,32,0
1703936,0,0
1703936,32,0
1703936,32,0
1703936,32,0
1736704,0,0
1736704,0,0
1736704,0,0
1736704,0,0
1736704,0,0
1736704,0,0
1736704,0,0
1736704,0,0
1736704,0,0
1736704,32,0
1736704,32,0
1736704,0,0
1753088,0,0
1753088,32,0
1753088,0,0
1753088,32,0
1753088,32,0
1753088,0,0
1753088,0,0
1703936,32,0
1703936,32,0
1703936,0,0
1703936,0,0
1703936,32,0
1703936,0,0
1703936,0,0
1769472,32,0
1769472,0,0
1769472,0,0
1769472,0,0
1769472,0,0
1769472,32,0
1777664,32,0
1769472,0,0
1769472,0,0
1769472,32,0
1769472,0,0
1769472,32,0
1769472,0,0
1785856,0,0
1785856,0,0
1785856,0,0
1785856,0,0
1785856,32,0
1785856,0,0
1785856,0,0
1769472,0,0
1769472,32,0
1769472,32,0
1769472,0,0
1769472,0,0
1769472,32,0
1802240,0,0
1802240,32,0
1802240,0,0
1802240,0,0
1802240,0,0
1802240,0,0
1802240,32,0
1802240,32,0
1802240,0,0
1802240,32,0
1802240,0,0
1802240,0,0
1802240,32,0
1802240,0,0
1818624,0,0
1818624,32,0
1818624,0,0
1818624,0,0
1818624,0,0
1818624,0,0
1826816,0,0
1572864,0,0
1572864,0,0
1572864,32,0
1572864,32,0
1572864,0,0
1835008,32,0
1835008,32,0
1835008,0,0
1835008,0,0
1835008,0,0
1835008,0,0
1835008,32,0
1843200,32,0
1835008,32,0
1835008,0,0
1835008,32,0
1835008,32,0
1835008,0,0
1835008,0,0
1851392,0,0
1851392,0,0
1851392,0,0
1851392,32,0
1851392,0,0
1851392,32,0
1859584,0,0
1859584,0,0
1835008,0,0
1835008,0,0
1835008,0,0
1835008,0,0
1835008,0,0
1867808,32,0
1867808,32,0
1867776,0,0
1867776,0,0
1867776,0,0
1867776,32,0
1867776,0,0
1875968,32,0
1867776,0,0
1867776,0,0
1867776,32,0
1867776,0,0
1867776,32,0
1884160,32,0
1884160,32,0
1884160,0,0
1884160,0,0
1884160,0,0
1884160,32,0
1884160,32,0
1892352,0,0
1835008,0,0
1835008,0,0
1835008,0,0
1835008,32,0
1835008,0,0
1835008,32,0
1900544,0,0
1900544,0,0
1900544,0,0
1900544,0,0
1900544,0,0
1900544,0,0
1908736,0,0
1900544,0,0
1900544,0,0
1900544,0,0
1900544,0,0
1900544,0,0
1916928,0,0
1916928,0,0
1916928,0,0
1916928,32,0
1916928,0,0
1916928,0,0
1916928,0,0
1925120,0,0
1900544,0,0
1900544,32,0
1900544,0,0
1900544,32,0
1900544,0,0
1900544,0,0
1933312,0,0
1933312,0,0
1933312,0,0
1933312,0,0
1933312,32,0
1933312,32,0
1941504,32,0
1941504,32,0
1933312,0,0
1933312,0,0
1933312,0,0
1933312,0,0
1933312,32,0
1949696,0,0
1949696,0,0
1949696,0,0
1949696,0,0
1949696,32,0
1949696,0,0
1949696,32,0
1957888,0,0
1835008,0,0
1835008,0,0
1835008,0,0
1835008,0,0
1835008,0,0
1835008,0,0
1966080,0,0
1966080,0,0
1966080,32,0
1966080,0,0
1966080,0,0
1966080,0,0
1974272,32,0
1966080,32,0
1966080,32,0
1966080,0,0
1966080,0,0
1966080,0,0
1966080,32,0
1982464,0,0
1982464,0,0
1982464,2,0
1982464,32,0
1982464,0,0
1982464,32,0
1990656,0,0
1966080,0,0
1966080,32,0
1966080,32,0
1966080,32,0
1966080,0,0
1998848,0,0
1998848,0,0
1998848,0,0
1998848,0,0
1998848,0,0
1998848,0,0
1998848,32,0
2007040,0,0
1998848,0,0
1998848,32,0
1998848,0,0
1998848,0,0
1998848,0,0
1998848,32,0
2015232,0,0
2015232,0,0
2015232,32,0
2015232,32,0
2015232,32,0
2015232,0,0
2023424,0,0
2023424,0,0
1966080,32,0
1966080,0,0
1966080,32,0
1966080,0,0
1966080,0,0
2031616,0,0
2031616,32,0
2031616,32,0
2031616,0,0
2031616,0,0
2031616,0,0
2031616,0,0
2039808,0,0
2031616,32,0
2031616,0,0
2031616,0,0
2031616,0,0
2031616,0,0
2031616,32,0
2048000,32,0
2048000,0,0
2048000,0,0
2048000,32,0
2048000,32,0
2048000,0,0
2056192,0,0
2056192,0,0
2031616,0,0
2031616,32,0
2031616,0,0
2031616,0,0
2064384,0,0
2064384,0,0
2064384,32,0
2064384,0,0
2064384,0,0
2064384,0,0
2064384,32,0
2072576,0,0
2064384,0,0
2064384,0,0
2064384,32,0
2064384,32,0
2064384,0,0
2064384,32,0
2080768,32,0
2080768,32,0
2080768,0,0
2080768,32,0
2080768,32,0
2080768,0,0
2080768,32,0
0,0,0
0,0,0
0,32,0
0,32,0
0,0,0
0,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2105344,0,0
2097152,32,0
2097152,32,0
2097152,0,0
2097152,32,0
2097152,0,0
2097152,0,0
2113536,0,0
2113536,0,0
2113536,0,0
2113536,0,0
2113536,0,0
2113536,0,0
2113536,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2129920,0,0
2129920,0,0
2129920,0,0
2129920,0,0
2129920,0,0
2129920,0,0
2129920,32,0
2138112,0,0
2129920,0,0
2129920,0,0
2129920,0,0
2129920,0,0
2129920,0,0
2129984,32,0
2146304,32,0
2146304,32,0
2146304,0,0
2146304,32,0
2146304,0,0
2146304,0,0
2097152,0,0
2097152,32,0
2097152,32,0
2097152,0,0
2097216,32,0
2097152,0,0
2097152,1,0
2162688,0,0
2162688,0,0
2162688,0,0
2162688,0,0
2162690,0,0
2162688,0,0
2162688,32,0
2162688,0,0
2162752,0,0
2162688,32,0
2162752,0,0
2162688,0,0
2162688,0,0
2179072,32,0
2179072,0,0
2179072,32,0
2179072,32,0
2179072,0,0
2179072,0,0
2179072,0,0
2162688,0,0
2162752,32,0
2162688,0,0
2162688,32,0
2162688,32,0
2162688,32,0
2162688,0,0
2195456,0,0
2195456,0,0
2195456,0,0
2195456,0,0
2195456,0,0
2195456,0,0
2195456,0,0
2195456,32,0
2195456,0,0
2195456,0,0
2195456,32,0
2195456,0,0
2195456,2,0
2211840,0,0
2211840,0,0
2211840,32,0
2211840,0,0
2211840,0,0
2211841,0,0
2220032,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2097152,0,0
2228224,0,0
2228224,0,0
2228224,0,0
2228224,0,0
2228224,0,0
2228224,0,0
2228224,32,0
2228224,0,0
2228224,0,0
2228224,0,0
2228224,32,0
2228224,0,0
2228224,0,0
2244608,32,0
2244608,0,0
2244608,0,0
2244608,0,0
2244608,0,0
2244608,32,0
2228224,32,0
2228224,0,0
2228224,0,0
2228224,0,0
2228232,0,0
2228224,0,0
2228224,0,0
2228224,32,0
2260992,32,0
2260992,0,0
2260992,32,0
2260992,0,0
2260992,32,0
2260992,32,0
2260992,0,0
2260992,0,0
2260992,32,0
2260992,32,0
2260992,0,0
2260992,32,0
2260992,0,0
2277376,0,0
2277376,0,0
2277376,0,0
2277376,0,0
2277376,32,0
2277376,0,0
2228224,0,0
2228224,0,0
2228224,0,0
2228224,0,0
2228224,0,0
2228224,0,0
2228224,32,0
2228224,0,0
2293760,32,0
